PackageIdentifier,GitHubRepo,AvailableVersions,VersionFormatPattern,CurrentLatestVersionInWinGet,InstallerURLsCount,LatestVersionURLsInWinGet,ArchExtPairs,HasOpenPullRequests,GitHubLatest,LatestGitHubURLs,WinGetVersionsFound,URLComparisonPerformed,ExactURLMatches,HasAnyURLMatch,WinGetVersionsList,UniqueWinGetURLsCount,ExactMatchDetails,GitHubURLsChecked,WinGetURLsTotal,ComparisonFailureReason
BrechtSanders.WinLibs.POSIX.UCRT.LLVM,brechtsanders/winlibs_mingw,14.2.0-19.1.1-12.0.0-r2,2NumDot1NumDot1NumDash2NumDot1NumDot1NumDash2NumDot1NumDot1NumDashr1Num,14.2.0-19.1.1-12.0.0-r2,2,"https://github.com/brechtsanders/winlibs_mingw/releases/download/14.2.0posix-19.1.1-12.0.0-ucrt-r2/winlibs-i686-posix-dwarf-gcc-14.2.0-llvm-19.1.1-mingw-w64ucrt-12.0.0-r2.zip,https://github.com/brechtsanders/winlibs_mingw/releases/download/14.2.0posix-19.1.1-12.0.0-ucrt-r2/winlibs-x86_64-posix-seh-gcc-14.2.0-llvm-19.1.1-mingw-w64ucrt-12.0.0-r2.zip","i686-zip,x86_64-zip",absent,15.1.0posix-13.0.0-msvcrt-r3,"https://github.com/brechtsanders/winlibs_mingw/releases/download/15.1.0posix-13.0.0-msvcrt-r3/winlibs-i686-posix-dwarf-gcc-15.1.0-mingw-w64msvcrt-13.0.0-r3.zip,https://github.com/brechtsanders/winlibs_mingw/releases/download/15.1.0posix-13.0.0-msvcrt-r3/winlibs-x86_64-posix-seh-gcc-15.1.0-mingw-w64msvcrt-13.0.0-r3.zip",1,True,0,False,14.2.0-19.1.1-12.0.0-r2,2,,"https://github.com/brechtsanders/winlibs_mingw/releases/download/15.1.0posix-13.0.0-msvcrt-r3/winlibs-i686-posix-dwarf-gcc-15.1.0-mingw-w64msvcrt-13.0.0-r3.zip,https://github.com/brechtsanders/winlibs_mingw/releases/download/15.1.0posix-13.0.0-msvcrt-r3/winlibs-x86_64-posix-seh-gcc-15.1.0-mingw-w64msvcrt-13.0.0-r3.zip",2,
PBH-BTN.PeerBanHelper,PBH-BTN/PeerBanHelper,"6.3.0,6.4.1,6.4.3,6.4.6,6.4.7,6.4.8,7.0.0,7.0.1,7.0.2,7.1.2,7.1.3,7.1.4,7.1.5,7.2.0,7.2.1,7.2.2,7.3.0,7.3.1,7.3.2,7.3.3,7.4.0,7.4.10,7.4.12,7.4.13,7.4.14,7.4.15,7.4.2,7.4.3,7.4.4,7.4.8,8.0.1,8.0.2,8.0.3,8.0.4","1NumDot1NumDot1Num,1NumDot1NumDot2Num",8.0.4,4,"https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.4/PeerBanHelper_windows-x64_8.0.4.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.4/PeerBanHelper_windows-x64_8.0.4.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.4/PeerBanHelper_windows-arm64_8.0.4.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.4/PeerBanHelper_windows-arm64_8.0.4.exe","arm64-exe,windows-x64-exe",absent,v8.0.5,"https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-arm64_8.0.5.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-arm64_8.0.5_nojava.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-x64_8.0.5.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-x64_8.0.5_nojava.exe",34,True,0,False,"7.0.2,6.3.0,7.1.4,7.3.2,6.4.6,7.0.1,8.0.3,7.1.3,7.2.1,7.4.8,6.4.1,8.0.4,7.4.13,7.4.14,7.3.1,6.4.8,7.3.3,7.3.0,7.4.4,7.1.2,7.0.0,7.4.10,7.4.3,6.4.3,8.0.2,7.2.2,7.4.15,7.2.0,7.4.12,8.0.1,7.4.2,7.4.0,7.1.5,6.4.7",65,,"https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-arm64_8.0.5.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-arm64_8.0.5_nojava.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-x64_8.0.5.exe,https://github.com/PBH-BTN/PeerBanHelper/releases/download/v8.0.5/PeerBanHelper_windows-x64_8.0.5_nojava.exe",65,
Bitmutex.Winhider,aamitn/winhider,0.8.14,1NumDot1NumDot2Num,0.8.14,1,https://github.com/aamitn/winhider/releases/download/v0.8.14/WinhiderInstaller.exe,NA-exe,absent,v0.8.16,https://github.com/aamitn/winhider/releases/download/v0.8.16/WinhiderInstaller.exe,1,True,0,False,0.8.14,1,,https://github.com/aamitn/winhider/releases/download/v0.8.16/WinhiderInstaller.exe,1,
huanghongxun.HelloMinecraftLauncher,HMCL-dev/HMCL,"3.5.3.222,3.5.3.223,3.5.3.224,3.5.3.226,3.5.3.227,3.5.3.228,3.5.3.229,3.5.3.230,3.5.4.232,3.5.4.233,3.5.4.234,3.5.5,3.5.5.235,3.5.5.236,3.5.6.239,3.5.7.245,3.6.12","1NumDot1NumDot1Num,1NumDot1NumDot1NumDot3Num,1NumDot1NumDot2Num",3.6.12,1,https://github.com/HMCL-dev/HMCL/releases/download/release-3.6.12/HMCL-3.6.12.exe,NA-exe,absent,release-3.6.14,https://github.com/HMCL-dev/HMCL/releases/download/release-3.6.14/HMCL-3.6.14.exe,17,True,0,False,"3.5.3.224,3.5.3.227,3.5.4.234,3.5.6.239,3.5.3.222,3.5.3.223,3.5.3.229,3.5.7.245,3.5.3.226,3.5.5.236,3.5.5,3.5.3.230,3.6.12,3.5.4.233,3.5.4.232,3.5.3.228,3.5.5.235",17,,https://github.com/HMCL-dev/HMCL/releases/download/release-3.6.14/HMCL-3.6.14.exe,17,
oeyoews.tiddlywiki-app,oeyoews/tiddlywiki-app,"4.7.1,4.7.5,4.7.6,4.8.1",1NumDot1NumDot1Num,4.8.1,1,https://github.com/oeyoews/tiddlywiki-app/releases/download/v4.8.1/tiddlywiki-app-4.8.1.exe,NA-exe,absent,v4.8.2,https://github.com/oeyoews/tiddlywiki-app/releases/download/v4.8.2/tiddlywiki-app-4.8.2.exe,4,True,0,False,"4.7.1,4.8.1,4.7.5,4.7.6",4,,https://github.com/oeyoews/tiddlywiki-app/releases/download/v4.8.2/tiddlywiki-app-4.8.2.exe,4,
mRemoteNG.mRemoteNG.Nightly,mRemoteNG/mRemoteNG,1.77.3.1784,1NumDot2NumDot1NumDot4Num,1.77.3.1784,1,https://github.com/mRemoteNG/mRemoteNG/releases/download/2023.03.03-v1.77.3-nb/mRemoteNG-Installer-1.77.3.nb-1784.msi,NA-msi,absent,v1.76.20,https://github.com/mRemoteNG/mRemoteNG/releases/download/v1.76.20/mRemoteNG-Installer-1.76.20.24615.msi,1,True,0,False,1.77.3.1784,1,,https://github.com/mRemoteNG/mRemoteNG/releases/download/v1.76.20/mRemoteNG-Installer-1.76.20.24615.msi,1,
PopcornTime.Popcorn-Time-Ru,popcorn-time-ru/popcorn-desktop,"0.4.4,0.4.5,0.4.9",1NumDot1NumDot1Num,0.4.9,2,"https://github.com/popcorn-time-ru/popcorn-desktop/releases/download/v0.4.9/Popcorn-Time-0.4.9-win32-Setup.exe,https://github.com/popcorn-time-ru/popcorn-desktop/releases/download/v0.4.9/Popcorn-Time-0.4.9-win64-Setup.exe","win32-exe,win64-exe",absent,v0.5.1,"https://github.com/popcorn-time-ru/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-0.44.5-Setup.exe,https://github.com/popcorn-time-ru/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-Setup.exe",3,True,0,False,"0.4.4,0.4.9,0.4.5",5,,"https://github.com/popcorn-time-ru/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-0.44.5-Setup.exe,https://github.com/popcorn-time-ru/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-Setup.exe",5,
xxanqw.mikusays,xxanqw/mikusays,0.1.0,1NumDot1NumDot1Num,0.1.0,2,"https://github.com/xxanqw/mikusays/releases/download/v0.1.0/mikusays-windows-x86_64.exe,https://github.com/xxanqw/mikusays/releases/download/v0.1.0/mikusays-windows-aarch64.exe","aarch64-exe,x86_64-exe",absent,v0.1.1,"https://github.com/xxanqw/mikusays/releases/download/v0.1.1/mikusays-windows-aarch64.exe,https://github.com/xxanqw/mikusays/releases/download/v0.1.1/mikusays-windows-x86_64.exe",1,True,0,False,0.1.0,2,,"https://github.com/xxanqw/mikusays/releases/download/v0.1.1/mikusays-windows-aarch64.exe,https://github.com/xxanqw/mikusays/releases/download/v0.1.1/mikusays-windows-x86_64.exe",2,
Intel.PresentMon,GameTechDev/PresentMon,"2.0.0.0,2.0.1.0,2.1.0.0,2.1.1.0,2.2.0.0,2.3.0.0",1NumDot1NumDot1NumDot1Num,2.3.0.0,1,https://github.com/GameTechDev/PresentMon/releases/download/v2.3.0/PresentMon-v2.3.0.msi,NA-msi,absent,v2.3.1,https://github.com/GameTechDev/PresentMon/releases/download/v2.3.1/PresentMon-v2.3.1.msi,6,True,0,False,"2.0.1.0,2.1.0.0,2.0.0.0,2.3.0.0,2.2.0.0,2.1.1.0",6,,https://github.com/GameTechDev/PresentMon/releases/download/v2.3.1/PresentMon-v2.3.1.msi,6,
TobyAllen.DocTo,tobya/DocTo,"1.14,1.7,1.8","1NumDot1Num,1NumDot2Num",1.14,1,https://github.com/tobya/DocTo/releases/download/v1.14/docto.exe,NA-exe,absent,v1.15,https://github.com/tobya/DocTo/releases/download/v1.15/docto.exe,3,True,0,False,"1.7,1.8,1.14",3,,https://github.com/tobya/DocTo/releases/download/v1.15/docto.exe,3,
Corona.Solar2D,coronalabs/corona,"23.0.3688,24.0.3706",2NumDot1NumDot4Num,24.0.3706,1,https://github.com/coronalabs/corona/releases/download/3706/Solar2D-Windows-2024.3706.msi,NA-msi,absent,3721,https://github.com/coronalabs/corona/releases/download/3721/Solar2D-Windows-2025.3721.msi,2,True,0,False,"24.0.3706,23.0.3688",2,,https://github.com/coronalabs/corona/releases/download/3721/Solar2D-Windows-2025.3721.msi,2,
CozyCloud.CozyDrive,cozy-labs/cozy-desktop,"3.20.0,3.28.0,3.28.1,3.29.0,3.30.0,3.30.1,3.33.0,3.34.2,3.35.0,3.38.0,3.40.0,3.41.0,3.42.0",1NumDot2NumDot1Num,3.42.0,1,https://github.com/cozy-labs/cozy-desktop/releases/download/v3.42.0/Cozy-Drive-Setup-3.42.0.exe,NA-exe,absent,v3.43.1,https://github.com/cozy-labs/cozy-desktop/releases/download/v3.43.1/Cozy-Drive-Setup-3.43.1.exe,13,True,0,False,"3.38.0,3.41.0,3.34.2,3.42.0,3.30.0,3.28.1,3.29.0,3.35.0,3.33.0,3.40.0,3.30.1,3.28.0,3.20.0",13,,https://github.com/cozy-labs/cozy-desktop/releases/download/v3.43.1/Cozy-Drive-Setup-3.43.1.exe,13,
HakuNeko.HakuNeko.Nightly,manga-download/hakuneko,8.3.4,1NumDot1NumDot1Num,8.3.4,2,"https://github.com/manga-download/hakuneko/releases/download/nightly-20200705.1/hakuneko-desktop_8.3.4_windows-setup_amd64.exe,https://github.com/manga-download/hakuneko/releases/download/nightly-20200705.1/hakuneko-desktop_8.3.4_windows-setup_i386.exe","amd64-exe,i386-exe",absent,v6.1.7,"https://github.com/manga-download/hakuneko/releases/download/v6.1.7/hakuneko-desktop_6.1.7_windows-setup_amd64.exe,https://github.com/manga-download/hakuneko/releases/download/v6.1.7/hakuneko-desktop_6.1.7_windows-setup_i386.exe",1,True,0,False,8.3.4,2,,"https://github.com/manga-download/hakuneko/releases/download/v6.1.7/hakuneko-desktop_6.1.7_windows-setup_amd64.exe,https://github.com/manga-download/hakuneko/releases/download/v6.1.7/hakuneko-desktop_6.1.7_windows-setup_i386.exe",2,
stakira.OpenUTAU.Beta,stakira/OpenUtau,0.1.338,1NumDot1NumDot3Num,0.1.338,3,"https://github.com/stakira/OpenUtau/releases/download/build/0.1.338/OpenUtau-win-x86.zip,https://github.com/stakira/OpenUtau/releases/download/build/0.1.338/OpenUtau-win-x64.zip,https://github.com/stakira/OpenUtau/releases/download/build/0.1.338/OpenUtau-win-x64.exe","win-x64-exe,win-x64-zip,x86-zip",absent,build/0.1.529,"https://github.com/stakira/OpenUtau/releases/download/build/0.1.529/OpenUtau-win-x64.exe,https://github.com/stakira/OpenUtau/releases/download/build/0.1.529/OpenUtau-win-x64.zip,https://github.com/stakira/OpenUtau/releases/download/build/0.1.529/OpenUtau-win-x86.zip",1,True,0,False,0.1.338,3,,"https://github.com/stakira/OpenUtau/releases/download/build/0.1.529/OpenUtau-win-x64.exe,https://github.com/stakira/OpenUtau/releases/download/build/0.1.529/OpenUtau-win-x64.zip,https://github.com/stakira/OpenUtau/releases/download/build/0.1.529/OpenUtau-win-x86.zip",3,
Kiwix.Wikivoyage,kiwix/kiwix-js-pwa,"2.6.8.0,2.7.6.0,2.8.8.0,2.9.6.0,3.0.6.0,3.1.4.0,3.2.2.0,3.2.8.0,3.3.10.0,3.4.4.0,3.5.6.0,3.6.4.0","1NumDot1NumDot1NumDot1Num,1NumDot1NumDot2NumDot1Num",3.6.4.0,1,https://github.com/kiwix/kiwix-js-pwa/releases/download/v3.6.4-Wikivoyage/Wikivoyage-by-Kiwix-3.6.4-E.appx,NA-appx,absent,v3.6.6,https://github.com/kiwix/kiwix-js-pwa/releases/download/v3.6.6/Kiwix-JS-Electron-3.6.6-E.appx,12,True,0,False,"2.6.8.0,3.0.6.0,3.1.4.0,3.6.4.0,3.2.2.0,3.5.6.0,3.4.4.0,2.7.6.0,2.9.6.0,2.8.8.0,3.3.10.0,3.2.8.0",12,,https://github.com/kiwix/kiwix-js-pwa/releases/download/v3.6.6/Kiwix-JS-Electron-3.6.6-E.appx,12,
AMD.OCAT,GPUOpen-Tools/ocat,"1.6.0,1.6.1,1.6.2",1NumDot1NumDot1Num,1.6.2,1,https://github.com/GPUOpen-Tools/ocat/releases/download/v1.6.2/OCAT_v1.6.2.exe,NA-exe,absent,v1.6.3,https://github.com/GPUOpen-Tools/ocat/releases/download/v1.6.3/OCAT_v1.6.3.exe,3,True,0,False,"1.6.0,1.6.1,1.6.2",3,,https://github.com/GPUOpen-Tools/ocat/releases/download/v1.6.3/OCAT_v1.6.3.exe,3,
RubyMetric.chsrc,RubyMetric/chsrc,"0.1.9,0.2.0",1NumDot1NumDot1Num,0.2.0,2,"https://github.com/RubyMetric/chsrc/releases/download/v0.2.0/chsrc-x64-windows.exe,https://github.com/RubyMetric/chsrc/releases/download/v0.2.0/chsrc-x86-windows.exe","x64-exe,x86-exe",absent,v0.2.1,"https://github.com/RubyMetric/chsrc/releases/download/v0.2.1/chsrc-x64-windows.exe,https://github.com/RubyMetric/chsrc/releases/download/v0.2.1/chsrc-x86-windows.exe",2,True,0,False,"0.1.9,0.2.0",3,,"https://github.com/RubyMetric/chsrc/releases/download/v0.2.1/chsrc-x64-windows.exe,https://github.com/RubyMetric/chsrc/releases/download/v0.2.1/chsrc-x86-windows.exe",3,
zadjii.MastodonForCmdPal,zadjii/CmdPalExtensions,"0.0.1.0,0.0.2,0.0.4,0.0.5","1NumDot1NumDot1Num,1NumDot1NumDot1NumDot1Num",0.0.5,1,https://github.com/zadjii/CmdPalExtensions/releases/download/mastodon%2Fv0.0.5/MastodonExtension_0.0.5.0_x64.msix,x64-msix,absent,mastodon/v0.0.5,https://github.com/zadjii/CmdPalExtensions/releases/download/mastodon/v0.0.5/MastodonExtension_0.0.5.0_x64.msix,4,True,0,False,"0.0.4,0.0.1.0,0.0.2,0.0.5",4,,https://github.com/zadjii/CmdPalExtensions/releases/download/mastodon/v0.0.5/MastodonExtension_0.0.5.0_x64.msix,4,
CodingWondersSoftware.DISMTools.Preview,CodingWonders/DISMTools,"0.5,0.5.0.2432,0.5.0.2433,0.5.0.2441,0.5.0.2442,0.5.0.2451,0.5.0.2452,0.5.0.2461,0.5.1.2471,0.5.1.2472,0.5.1.2481,0.5.1.2482,0.6.0.24101,0.6.0.24102,0.6.0.24111,0.6.0.24112,0.6.0.24121,0.6.0.2491,0.6.0.2492,0.6.0.2493,0.6.1.25021,0.6.1.25022,0.6.1.2511,0.6.1.2512,0.6.2.25031,0.6.2.25032,0.6.2.25041,0.6.2.25042,0.7.0.25051,0.7.0.25052,0.7.0.25061,0.7.0.25062,0.7.0.25063,0.7.0.25071","1NumDot1Num,1NumDot1NumDot1NumDot4Num,1NumDot1NumDot1NumDot5Num",0.7.0.25071,1,https://github.com/CodingWonders/DISMTools/releases/download/v0.7_pre_2571/dt_setup.exe,NA-exe,absent,v0.6.2_upd2,https://github.com/CodingWonders/DISMTools/releases/download/v0.6.2_upd2/dt_setup.exe,34,True,0,False,"0.5.0.2461,0.5.0.2451,0.6.0.24121,0.6.0.24102,0.5,0.6.1.25021,0.6.0.2493,0.5.0.2441,0.6.2.25042,0.6.2.25041,0.7.0.25052,0.6.1.2511,0.6.1.2512,0.5.1.2481,0.6.1.25022,0.6.0.24112,0.6.0.24111,0.5.0.2433,0.5.1.2482,0.5.1.2472,0.7.0.25061,0.6.0.2492,0.6.0.24101,0.7.0.25062,0.5.0.2452,0.6.2.25032,0.7.0.25071,0.5.0.2432,0.6.2.25031,0.7.0.25051,0.5.0.2442,0.5.1.2471,0.7.0.25063,0.6.0.2491",34,,https://github.com/CodingWonders/DISMTools/releases/download/v0.6.2_upd2/dt_setup.exe,34,
Simple.TextToSpeech,Thefakewhitefang/SimpleTTS,1.1.4.0,1NumDot1NumDot1NumDot1Num,1.1.4.0,1,https://github.com/Thefakewhitefang/SimpleTTS/releases/latest/download/TextToSpeech.exe,NA-exe,absent,v1.1.4,https://github.com/Thefakewhitefang/SimpleTTS/releases/download/v1.1.4/TextToSpeech.exe,1,True,0,False,1.1.4.0,1,,https://github.com/Thefakewhitefang/SimpleTTS/releases/download/v1.1.4/TextToSpeech.exe,1,
mikf.gallery-dl.Nightly,gdl-org/builds,"2025.06.23,2025.06.24,2025.06.25,2025.06.28,2025.06.29,2025.06.30,2025.07.04,2025.07.07,2025.07.09,2025.07.11,2025.07.12",4NumDot2NumDot2Num,2025.07.12,2,"https://github.com/gdl-org/builds/releases/download/2025.07.12/gallery-dl_windows_x86.exe,https://github.com/gdl-org/builds/releases/download/2025.07.12/gallery-dl_windows.exe","NA-exe,x86-exe",absent,2025.07.13,"https://github.com/gdl-org/builds/releases/download/2025.07.13/gallery-dl_windows.exe,https://github.com/gdl-org/builds/releases/download/2025.07.13/gallery-dl_windows_x86.exe",11,True,0,False,"2025.06.24,2025.06.23,2025.06.30,2025.07.07,2025.06.29,2025.06.25,2025.07.11,2025.07.09,2025.07.04,2025.06.28,2025.07.12",22,,"https://github.com/gdl-org/builds/releases/download/2025.07.13/gallery-dl_windows.exe,https://github.com/gdl-org/builds/releases/download/2025.07.13/gallery-dl_windows_x86.exe",22,
ChrisRizzitello.BlackChocobo,sithlord48/blackchocobo,"1.14.0,1.15.0,1.16.0",1NumDot2NumDot1Num,1.16.0,1,https://github.com/sithlord48/blackchocobo/releases/download/v1.16.0/Black_Chocobo-v1.16.0-win64-installer.exe,win64-exe,absent,continuous,https://github.com/sithlord48/blackchocobo/releases/download/continuous/Black_Chocobo-continuous-win64-installer.exe,3,True,0,False,"1.14.0,1.16.0,1.15.0",3,,https://github.com/sithlord48/blackchocobo/releases/download/continuous/Black_Chocobo-continuous-win64-installer.exe,3,
Hiddify.Next,hiddify/hiddify-next,"0.10.0,0.10.8.dev,0.10.9.dev,0.11.0,0.12.0,0.12.2,1.5.2,2.0.5,v0.10.7.dev","1NumDot1NumDot1Num,1NumDot2NumDot1Num,1NumDot2NumDot1NumDotdev",v0.10.7.dev,1,https://github.com/hiddify/hiddify-next/releases/download/v0.10.7.dev/hiddify-windows-x64-setup.zip,windows-x64-zip,absent,v2.0.5,https://github.com/hiddify/hiddify-app/releases/download/v2.0.5/Hiddify-Windows-Portable-x64.zip,9,True,0,False,"0.10.0,0.12.2,0.12.0,0.10.9.dev,0.11.0,v0.10.7.dev,1.5.2,0.10.8.dev,2.0.5",9,,https://github.com/hiddify/hiddify-app/releases/download/v2.0.5/Hiddify-Windows-Portable-x64.zip,9,
Microsoft.Azure.Aztfy,Azure/aztfy,"0.10.0,0.7.0,0.8.0,0.9.0","1NumDot1NumDot1Num,1NumDot2NumDot1Num",0.10.0,2,"https://github.com/Azure/aztfy/releases/download/v0.10.0/aztfy_v0.10.0_x64.msi,https://github.com/Azure/aztfy/releases/download/v0.10.0/aztfy_v0.10.0_x86.msi","x64-msi,x86-msi",absent,v0.18.0,"https://github.com/Azure/aztfexport/releases/download/v0.18.0/aztfexport_v0.18.0_x64.msi,https://github.com/Azure/aztfexport/releases/download/v0.18.0/aztfexport_v0.18.0_x86.msi",4,True,0,False,"0.10.0,0.7.0,0.9.0,0.8.0",8,,"https://github.com/Azure/aztfexport/releases/download/v0.18.0/aztfexport_v0.18.0_x64.msi,https://github.com/Azure/aztfexport/releases/download/v0.18.0/aztfexport_v0.18.0_x86.msi",8,
HydrologicEngineeringCenter.HEC-HMS,HydrologicEngineeringCenter/hec-downloads,"4.10,4.9","1NumDot1Num,1NumDot2Num",4.10,1,https://github.com/HydrologicEngineeringCenter/hec-downloads/releases/download/1.0.24/HEC-HMS_410_Setup.exe,NA-exe,absent,1.0.38,https://github.com/HydrologicEngineeringCenter/hec-downloads/releases/download/1.0.38/HEC-HMS_413_Setup.exe,2,True,0,False,"4.10,4.9",2,,https://github.com/HydrologicEngineeringCenter/hec-downloads/releases/download/1.0.38/HEC-HMS_413_Setup.exe,2,
YutakaSawada.MultiPar,Yutaka-Sawada/MultiPar,"1.3.1.9,1.3.2.9",1NumDot1NumDot1NumDot1Num,1.3.2.9,1,https://github.com/Yutaka-Sawada/MultiPar/releases/download/v1.3.2.9/MultiPar132_setup.exe,NA-exe,absent,v1.3.3.4,https://github.com/Yutaka-Sawada/MultiPar/releases/download/v1.3.3.4/MultiPar1334_setup.exe,2,True,0,False,"1.3.1.9,1.3.2.9",2,,https://github.com/Yutaka-Sawada/MultiPar/releases/download/v1.3.3.4/MultiPar1334_setup.exe,2,
GPBeta.SAOUtils.Exp,NERvGear/SAO-Utils,0.5.2.12300,1NumDot1NumDot1NumDot5Num,0.5.2.12300,1,https://github.com/NERvGear/SAO-Utils/releases/download/0.5.2/sao_utils_exp1_update2.exe,NA-exe,absent,1.2.1,https://github.com/NERvGear/SAO-Utils/releases/download/1.2.1/sao_utils_2_setup_1.2.1.2.exe,1,True,0,False,0.5.2.12300,1,,https://github.com/NERvGear/SAO-Utils/releases/download/1.2.1/sao_utils_2_setup_1.2.1.2.exe,1,
Insco.FaFaRunner,fafarunner/fafarunner,"1.0.1.365,1.0.10.376,1.0.11.377,1.0.2.366,1.0.3.368,1.0.4.369,1.0.5.370,1.0.6.371,1.0.7.373,1.0.8.374,1.0.9.375,2.0.0.378,2.0.1.379,2.5.0.380,2.5.1.381,2.5.2.382","1NumDot1NumDot1NumDot3Num,1NumDot1NumDot2NumDot3Num",2.5.2.382,2,"https://github.com/fafarunner/fafarunner/releases/download/v2.5.2+382/fafarunner-2.5.2.382-windows-x64-en-US.msi,https://github.com/fafarunner/fafarunner/releases/download/v2.5.2+382/fafarunner-2.5.2.382-windows-x64-zh-CN.msi",windows-x64-msi,absent,v2.5.2+382,"https://github.com/FaFaRunner/fafarunner/releases/download/v2.5.2+382/fafarunner-2.5.2.382-windows-x64-en-US.msi,https://github.com/FaFaRunner/fafarunner/releases/download/v2.5.2+382/fafarunner-2.5.2.382-windows-x64-zh-CN.msi",16,True,0,False,"1.0.3.368,1.0.7.373,1.0.1.365,1.0.9.375,1.0.2.366,1.0.4.369,2.5.2.382,1.0.5.370,1.0.6.371,2.5.1.381,1.0.11.377,2.0.0.378,1.0.8.374,2.5.0.380,1.0.10.376,2.0.1.379",32,,"https://github.com/FaFaRunner/fafarunner/releases/download/v2.5.2+382/fafarunner-2.5.2.382-windows-x64-en-US.msi,https://github.com/FaFaRunner/fafarunner/releases/download/v2.5.2+382/fafarunner-2.5.2.382-windows-x64-zh-CN.msi",32,
Posit.Air,posit-dev/air,"0.4.0,0.4.1,0.5.0",1NumDot1NumDot1Num,0.5.0,2,"https://github.com/posit-dev/air/releases/download/0.5.0/air-x86_64-pc-windows-msvc.zip,https://github.com/posit-dev/air/releases/download/0.5.0/air-aarch64-pc-windows-msvc.zip","aarch64-zip,x86_64-zip",absent,0.7.0,"https://github.com/posit-dev/air/releases/download/0.7.0/air-aarch64-pc-windows-msvc.zip,https://github.com/posit-dev/air/releases/download/0.7.0/air-x86_64-pc-windows-msvc.zip",3,True,0,False,"0.5.0,0.4.1,0.4.0",6,,"https://github.com/posit-dev/air/releases/download/0.7.0/air-aarch64-pc-windows-msvc.zip,https://github.com/posit-dev/air/releases/download/0.7.0/air-x86_64-pc-windows-msvc.zip",6,
PopcornTime.Popcorn-Time,popcorn-official/popcorn-desktop,"0.4.7,0.4.8,0.4.9",1NumDot1NumDot1Num,0.4.9,2,"https://github.com/popcorn-official/popcorn-desktop/releases/download/v0.4.9/Popcorn-Time-0.4.9-win64-Setup.exe,https://github.com/popcorn-official/popcorn-desktop/releases/download/v0.4.9/Popcorn-Time-0.4.9-win32-Setup.exe","win32-exe,win64-exe",absent,v0.5.1,"https://github.com/popcorn-official/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-0.44.5-Setup.exe,https://github.com/popcorn-official/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-Setup.exe",3,True,0,False,"0.4.7,0.4.9,0.4.8",6,,"https://github.com/popcorn-official/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-0.44.5-Setup.exe,https://github.com/popcorn-official/popcorn-desktop/releases/download/v0.5.1/Popcorn-Time-0.5.1-win64-Setup.exe",6,
PaulWoolcock.SyncOutlookandGooglecalendars.alpha,phw198/OutlookGoogleCalendarSync,"2.9.2-alpha,2.9.3-alpha,2.9.4-alpha",1NumDot1NumDot1NumDashalpha,2.9.4-alpha,1,https://github.com/phw198/OutlookGoogleCalendarSync/releases/download/v2.9.4-alpha/OGCS_Setup.exe,NA-exe,absent,v2.11.0-beta,https://github.com/phw198/OutlookGoogleCalendarSync/releases/download/v2.11.0-beta/OGCS_Setup.exe,3,True,0,False,"2.9.4-alpha,2.9.2-alpha,2.9.3-alpha",3,,https://github.com/phw198/OutlookGoogleCalendarSync/releases/download/v2.11.0-beta/OGCS_Setup.exe,3,
